event_name,event_date,fighter_red,fighter_blue,red_open,blue_open,red_close_low,red_close_high,blue_close_low,blue_close_high,red_open_decimal,blue_open_decimal,red_bfo_url,blue_bfo_url,bfo_event_url,match_status
UFC Fight Night: Hunt vs Bigfoot,,Alex Garcia,Ben Wall,-380,+260,-660,-660,+540,+540,1.263157894736842,3.6,https://www.bestfightodds.com/fighters/Alex-Garcia-4554,https://www.bestfightodds.com/fighters/Ben-Wall-4567,,matched
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,,Nate Diaz,Gray Maynard,-140,+100,+110,+110,-120,-120,1.7142857142857144,2.0,https://www.bestfightodds.com/fighters/Nate-Diaz-63,https://www.bestfightodds.com/fighters/Gray-Maynard-72,,matched
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,,Julianna Pena,Jessica Rakoczy,,,,,,,,,https://www.bestfightodds.com/fighters/Julianna-Pena-1816,https://www.bestfightodds.com/fighters/Jessica-Rakoczy-1817,,no_match
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,,Chris Holdsworth,Davey Grant,-265,+185,-200,-200,+185,+185,1.3773584905660377,2.85,https://www.bestfightodds.com/fighters/Chris-Holdsworth-3648,https://www.bestfightodds.com/fighters/Davey-Grant-4074,,matched
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,,Jessamyn Duke,Peggy Morgan,-215,+165,-245,-245,+225,+225,1.4651162790697674,2.65,https://www.bestfightodds.com/fighters/Jessamyn-Duke-3355,https://www.bestfightodds.com/fighters/Peggy-Morgan-4557,,matched
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,,Raquel Pennington,Roxanne Modafferi,-230,+170,-450,-450,+400,+400,1.434782608695652,2.7,https://www.bestfightodds.com/fighters/Raquel-Pennington-3353,https://www.bestfightodds.com/fighters/Roxanne-Modafferi-1646,,matched
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,,Akira Corassani,Maximo Blanco,+190,-270,+177,+177,-192,-192,2.9,1.3703703703703702,https://www.bestfightodds.com/fighters/Akira-Corassani-3381,https://www.bestfightodds.com/fighters/Maximo-Blanco-1007,,matched
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,,Tom Niinimaki,Rani Yahya,+130,-170,-105,-105,-105,-105,2.3,1.5882352941176472,https://www.bestfightodds.com/fighters/Tom-Niinimaki-4380,https://www.bestfightodds.com/fighters/Rani-Yahya-199,,matched
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,,Jared Rosholt,Walt Harris,,,,,,,,,https://www.bestfightodds.com/fighters/Jared-Rosholt-2554,https://www.bestfightodds.com/fighters/Walt-Harris-4641,,no_match
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,,Sean Spencer,Drew Dober,-265,+185,-230,-230,+210,+210,1.3773584905660377,2.85,https://www.bestfightodds.com/fighters/Sean-Spencer-2753,https://www.bestfightodds.com/fighters/Drew-Dober-1576,,matched
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,,Josh Sampo,Ryan Benoit,,,,,,,,,https://www.bestfightodds.com/fighters/Josh-Sampo-3544,https://www.bestfightodds.com/fighters/Ryan-Benoit-2355,,no_match
UFC 167: St-Pierre vs Hendricks,,Georges St-Pierre,Johny Hendricks,-220,+180,-192,-192,+180,+180,1.4545454545454546,2.8,https://www.bestfightodds.com/fighters/Georges-St-Pierre-80,https://www.bestfightodds.com/fighters/Johny-Hendricks-813,,matched
UFC 167: St-Pierre vs Hendricks,,Rashad Evans,Chael Sonnen,-230,+170,-220,-220,+220,+220,1.434782608695652,2.7,https://www.bestfightodds.com/fighters/Rashad-Evans-42,https://www.bestfightodds.com/fighters/Chael-Sonnen-106,,matched
UFC 167: St-Pierre vs Hendricks,,Robbie Lawler,Rory MacDonald,+100,-140,+145,+145,-155,-155,2.0,1.7142857142857144,https://www.bestfightodds.com/fighters/Robbie-Lawler-227,https://www.bestfightodds.com/fighters/Rory-Macdonald-1624,,matched
UFC 167: St-Pierre vs Hendricks,,Tyron Woodley,Josh Koscheck,-125,-115,-110,-110,+100,+100,1.8,1.8695652173913042,https://www.bestfightodds.com/fighters/Tyron-Woodley-1299,https://www.bestfightodds.com/fighters/Josh-Koscheck-81,,matched
UFC 167: St-Pierre vs Hendricks,,Ali Bagautinov,Tim Elliott,+160,-210,+150,+150,-160,-160,2.6,1.4761904761904763,https://www.bestfightodds.com/fighters/Ali-Bagautinov-4254,https://www.bestfightodds.com/fighters/Tim-Elliott-3288,,matched
UFC 167: St-Pierre vs Hendricks,,Donald Cerrone,Evan Dunham,-180,+140,-125,-125,+115,+115,1.5555555555555556,2.4,https://www.bestfightodds.com/fighters/Donald-Cerrone-220,https://www.bestfightodds.com/fighters/Evan-Dunham-704,,matched
UFC 167: St-Pierre vs Hendricks,,Thales Leites,Ed Herman,-185,+145,-175,-175,+165,+165,1.5405405405405406,2.45,https://www.bestfightodds.com/fighters/Thales-Leites-67,https://www.bestfightodds.com/fighters/Ed-Herman-29,,matched
UFC 167: St-Pierre vs Hendricks,,Rick Story,Brian Ebersole,-185,+145,-210,-210,+190,+190,1.5405405405405406,2.45,https://www.bestfightodds.com/fighters/Rick-Story-1194,https://www.bestfightodds.com/fighters/Brian-Ebersole-1904,,matched
UFC 167: St-Pierre vs Hendricks,,Erik Perez,Edwin Figueroa,-380,+260,-425,-425,+378,+378,1.263157894736842,3.6,https://www.bestfightodds.com/fighters/Erik-Perez-2651,https://www.bestfightodds.com/fighters/Edwin-Figueroa-2394,,matched
UFC 167: St-Pierre vs Hendricks,,Jason High,Anthony Lapsley,-305,+225,-320,-320,+290,+290,1.3278688524590163,3.25,https://www.bestfightodds.com/fighters/Jason-High-834,https://www.bestfightodds.com/fighters/Anthony-Lapsley-293,,matched
UFC 167: St-Pierre vs Hendricks,,Sergio Pettis,Will Campuzano,-405,+285,-400,-400,+355,+355,1.2469135802469136,3.85,https://www.bestfightodds.com/fighters/Sergio-Pettis-3647,https://www.bestfightodds.com/fighters/Will-Campuzano-1603,,matched
UFC 167: St-Pierre vs Hendricks,,Gian Villante,Cody Donovan,-350,+250,-340,-340,+310,+310,1.2857142857142856,3.5,https://www.bestfightodds.com/fighters/Gian-Villante-2273,https://www.bestfightodds.com/fighters/Cody-Donovan-1684,,matched
UFC Fight Night: Belfort vs Henderson 2,,Vitor Belfort,Dan Henderson,-290,+210,-330,-330,+285,+285,1.3448275862068966,3.1,https://www.bestfightodds.com/fighters/Vitor-Belfort-755,https://www.bestfightodds.com/fighters/Dan-Henderson-56,,matched
UFC Fight Night: Belfort vs Henderson 2,,Cezar Ferreira,Daniel Sarafian,-125,-115,-165,-165,+155,+155,1.8,1.8695652173913042,https://www.bestfightodds.com/fighters/Cezar-Ferreira-2745,https://www.bestfightodds.com/fighters/Daniel-Sarafian-1200,,matched
UFC Fight Night: Belfort vs Henderson 2,,Rafael Cavalcante,Igor Pokrajac,-260,+180,-320,-320,+290,+290,1.3846153846153846,2.8,https://www.bestfightodds.com/fighters/Rafael-Cavalcante-816,https://www.bestfightodds.com/fighters/Igor-Pokrajac-1504,,matched
UFC Fight Night: Belfort vs Henderson 2,,Brandon Thatch,Paulo Thiago,-230,+170,-360,-360,+325,+325,1.434782608695652,2.7,https://www.bestfightodds.com/fighters/Brandon-Thatch-3969,https://www.bestfightodds.com/fighters/Paulo-Thiago-1023,,matched
UFC Fight Night: Belfort vs Henderson 2,,Ryan LaFlare,Santiago Ponzinibbio,-140,+100,-115,-115,+105,+105,1.7142857142857144,2.0,https://www.bestfightodds.com/fighters/Ryan-Laflare-2604,https://www.bestfightodds.com/fighters/Santiago-Ponzinibbio-4415,,matched
UFC Fight Night: Belfort vs Henderson 2,,Jeremy Stephens,Rony Jason,+115,-155,+170,+170,-185,-185,2.15,1.6451612903225805,https://www.bestfightodds.com/fighters/Jeremy-Stephens-210,https://www.bestfightodds.com/fighters/Rony-Jason-4052,,matched
UFC Fight Night: Belfort vs Henderson 2,,Sam Sicilia,Godofredo Pepey,-190,+150,+110,+110,-120,-120,1.526315789473684,2.5,https://www.bestfightodds.com/fighters/Sam-Sicilia-3289,https://www.bestfightodds.com/fighters/Godofredo-Pepey-4255,,matched
UFC Fight Night: Belfort vs Henderson 2,,Omari Akhmedov,Thiago Perpetuo,-175,+135,-150,-150,+140,+140,1.5714285714285714,2.35,https://www.bestfightodds.com/fighters/Omari-Akhmedov-4414,https://www.bestfightodds.com/fighters/Thiago-Perpetuo-3705,,matched
UFC Fight Night: Belfort vs Henderson 2,,Thiago Tavares,Justin Salas,-210,+160,-245,-245,+225,+225,1.4761904761904763,2.6,https://www.bestfightodds.com/fighters/Thiago-Tavares-139,https://www.bestfightodds.com/fighters/Justin-Salas-3097,,matched
UFC Fight Night: Belfort vs Henderson 2,,Adriano Martins,Daron Cruickshank,-160,+120,+130,+130,-140,-140,1.625,2.2,https://www.bestfightodds.com/fighters/Adriano-Martins-855,https://www.bestfightodds.com/fighters/Daron-Cruickshank-1825,,matched
UFC Fight Night: Belfort vs Henderson 2,,Dustin Ortiz,Jose Maria,,,,,,,,,https://www.bestfightodds.com/fighters/Dustin-Ortiz-1783,https://www.bestfightodds.com/fighters/Jose-Maria-Lucar-11998,,no_match
UFC Fight Night: Fight for the Troops 3,,Tim Kennedy,Rafael Natal,-310,+230,-380,-380,+340,+340,1.3225806451612903,3.3,https://www.bestfightodds.com/fighters/Tim-Kennedy-374,https://www.bestfightodds.com/fighters/Rafael-Natal-1864,,matched
UFC Fight Night: Fight for the Troops 3,,Alexis Davis,Liz Carmouche,+100,-140,+113,+113,-125,-125,2.0,1.7142857142857144,https://www.bestfightodds.com/fighters/Alexis-Davis-2693,https://www.bestfightodds.com/fighters/Liz-Carmouche-2047,,matched
UFC Fight Night: Fight for the Troops 3,,Yoel Romero,Ronny Markes,-115,-125,-155,-155,+145,+145,1.8695652173913042,1.8,https://www.bestfightodds.com/fighters/Yoel-Romero-2778,https://www.bestfightodds.com/fighters/Ronny-Markes-2605,,matched
UFC Fight Night: Fight for the Troops 3,,Rustam Khabilov,Jorge Masvidal,-190,+150,-135,-135,+125,+125,1.526315789473684,2.5,https://www.bestfightodds.com/fighters/Rustam-Khabilov-3615,https://www.bestfightodds.com/fighters/Jorge-Masvidal-99,,matched
UFC Fight Night: Fight for the Troops 3,,Michael Chiesa,Colton Smith,-260,+180,-120,-120,+110,+110,1.3846153846153846,2.8,https://www.bestfightodds.com/fighters/Michael-Chiesa-3317,https://www.bestfightodds.com/fighters/Colton-Smith-3774,,matched
UFC Fight Night: Fight for the Troops 3,,King Green,James Krause,,,,,,,,,https://www.bestfightodds.com/fighters/King-Green-19196,https://www.bestfightodds.com/fighters/James-Krause-1318,,no_match
UFC Fight Night: Fight for the Troops 3,,Francisco Rivera,George Roop,-130,-110,-135,-135,+125,+125,1.7692307692307692,1.9090909090909092,https://www.bestfightodds.com/fighters/Francisco-Rivera-1334,https://www.bestfightodds.com/fighters/George-Roop-995,,matched
UFC Fight Night: Fight for the Troops 3,,Dennis Bermudez,Steven Siler,-215,+165,-190,-190,+175,+175,1.4651162790697674,2.65,https://www.bestfightodds.com/fighters/Dennis-Bermudez-3051,https://www.bestfightodds.com/fighters/Steven-Siler-3070,,matched
UFC Fight Night: Fight for the Troops 3,,Amanda Nunes,Germaine de Randamie,-400,+280,-410,-410,+365,+365,1.25,3.8,https://www.bestfightodds.com/fighters/Amanda-Nunes-2225,https://www.bestfightodds.com/fighters/Germaine-de-Randamie-2269,,matched
UFC Fight Night: Fight for the Troops 3,,Lorenz Larkin,Chris Camozzi,-300,+220,-420,-420,+375,+375,1.3333333333333333,3.2,https://www.bestfightodds.com/fighters/Lorenz-Larkin-2406,https://www.bestfightodds.com/fighters/Chris-Camozzi-1962,,matched
UFC Fight Night: Fight for the Troops 3,,Yves Edwards,Yancy Medeiros,+140,-180,+235,+235,-255,-255,2.4,1.5555555555555556,https://www.bestfightodds.com/fighters/Yves-Edwards-100,https://www.bestfightodds.com/fighters/Yancy-Medeiros-1715,,matched
UFC Fight Night: Fight for the Troops 3,,Seth Baczynski,Neil Magny,-115,-125,+135,+135,-145,-145,1.8695652173913042,1.8,https://www.bestfightodds.com/fighters/Seth-Baczynski-1960,https://www.bestfightodds.com/fighters/Neil-Magny-3807,,matched
UFC Fight Night: Fight for the Troops 3,,Derek Brunson,Brian Houston,-230,+170,-170,-170,+160,+160,1.434782608695652,2.7,https://www.bestfightodds.com/fighters/Derek-Brunson-2594,https://www.bestfightodds.com/fighters/Brian-Houston-4289,,matched
UFC Fight Night: Machida vs Munoz,,Lyoto Machida,Mark Munoz,-380,+260,-380,-380,+340,+340,1.263157894736842,3.6,https://www.bestfightodds.com/fighters/Lyoto-Machida-161,https://www.bestfightodds.com/fighters/Mark-Munoz-663,,matched
UFC Fight Night: Machida vs Munoz,,Ross Pearson,Melvin Guillard,+135,-175,+130,+130,-140,-140,2.35,1.5714285714285714,https://www.bestfightodds.com/fighters/Ross-Pearson-1420,https://www.bestfightodds.com/fighters/Melvin-Guillard-398,,matched
UFC Fight Night: Machida vs Munoz,,Jimi Manuwa,Ryan Jimmo,-210,+160,-150,-150,+140,+140,1.4761904761904763,2.6,https://www.bestfightodds.com/fighters/Jimi-Manuwa-3074,https://www.bestfightodds.com/fighters/Ryan-Jimmo-909,,matched
UFC Fight Night: Machida vs Munoz,,Norman Parke,Jon Tuck,-165,+125,-175,-175,+165,+165,1.606060606060606,2.25,https://www.bestfightodds.com/fighters/Norman-Parke-2784,https://www.bestfightodds.com/fighters/Jon-Tuck-3564,,matched
UFC Fight Night: Machida vs Munoz,,Nicholas Musoke,Alessio Sakara,+180,-220,+165,+165,-175,-175,2.8,1.4545454545454546,https://www.bestfightodds.com/fighters/Nicholas-Musoke-4199,https://www.bestfightodds.com/fighters/Alessio-Sakara-132,,matched
UFC Fight Night: Machida vs Munoz,,John Lineker,Phil Harris,-400,+280,-420,-420,+375,+375,1.25,3.8,https://www.bestfightodds.com/fighters/John-Lineker-3124,https://www.bestfightodds.com/fighters/Phil-Harris-1635,,matched
UFC Fight Night: Machida vs Munoz,,Al Iaquinta,Piotr Hallmann,-170,+130,-160,-160,+150,+150,1.5882352941176472,2.3,https://www.bestfightodds.com/fighters/Al-Iaquinta-3221,https://www.bestfightodds.com/fighters/Piotr-Hallmann-4132,,matched
UFC Fight Night: Machida vs Munoz,,Luke Barnatt,Andrew Craig,+180,-260,+185,+185,-200,-200,2.8,1.3846153846153846,https://www.bestfightodds.com/fighters/Luke-Barnatt-3216,https://www.bestfightodds.com/fighters/Andrew-Craig-2078,,matched
UFC Fight Night: Machida vs Munoz,,Jessica Andrade,Rosi Sexton,+125,-165,-120,-120,+110,+110,2.25,1.606060606060606,https://www.bestfightodds.com/fighters/Jessica-Andrade-4201,https://www.bestfightodds.com/fighters/Rosi-Sexton-1169,,matched
UFC Fight Night: Machida vs Munoz,,Cole Miller,Andy Ogle,-245,+175,-200,-200,+185,+185,1.4081632653061225,2.75,https://www.bestfightodds.com/fighters/Cole-Miller-71,https://www.bestfightodds.com/fighters/Andy-Ogle-3308,,matched
UFC Fight Night: Machida vs Munoz,,Jimy Hettes,Robert Whiteford,-705,+435,-440,-440,+390,+390,1.1418439716312057,5.35,https://www.bestfightodds.com/fighters/Jimy-Hettes-2705,https://www.bestfightodds.com/fighters/Robert-Whiteford-4468,,matched
UFC Fight Night: Machida vs Munoz,,Brad Scott,Michael Kuiper,+220,-300,+295,+295,-325,-325,3.2,1.3333333333333333,https://www.bestfightodds.com/fighters/Brad-Scott-3760,https://www.bestfightodds.com/fighters/Michael-Kuiper-3058,,matched
UFC 166: Velasquez vs Dos Santos 3,,Cain Velasquez,Junior Dos Santos,-180,+150,-200,-200,+185,+185,1.5555555555555556,2.5,https://www.bestfightodds.com/fighters/Cain-Velasquez-464,https://www.bestfightodds.com/fighters/Junior-Dos-Santos-851,,matched
UFC 166: Velasquez vs Dos Santos 3,,Daniel Cormier,Roy Nelson,-380,+260,-500,-500,+435,+435,1.263157894736842,3.6,https://www.bestfightodds.com/fighters/Daniel-Cormier-1583,https://www.bestfightodds.com/fighters/Roy-Nelson-338,,matched
UFC 166: Velasquez vs Dos Santos 3,,Gilbert Melendez,Diego Sanchez,-380,+260,-545,-545,+465,+465,1.263157894736842,3.6,https://www.bestfightodds.com/fighters/Gilbert-Melendez-278,https://www.bestfightodds.com/fighters/Diego-Sanchez-109,,matched
UFC 166: Velasquez vs Dos Santos 3,,Gabriel Gonzaga,Shawn Jordan,-105,-135,+135,+135,-155,-155,1.9523809523809523,1.7407407407407407,https://www.bestfightodds.com/fighters/Gabriel-Gonzaga-78,https://www.bestfightodds.com/fighters/Shawn-Jordan-1364,,matched
UFC 166: Velasquez vs Dos Santos 3,,John Dodson,Darrell Montague,-280,+200,-400,-400,+355,+355,1.3571428571428572,3.0,https://www.bestfightodds.com/fighters/John-Dodson-2172,https://www.bestfightodds.com/fighters/Darrell-Montague-2298,,matched
UFC 166: Velasquez vs Dos Santos 3,,Tim Boetsch,CB Dollaway,,,,,,,,,https://www.bestfightodds.com/fighters/Tim-Boetsch-475,https://www.bestfightodds.com/fighters/C-B-Dollaway-307,,no_match
UFC 166: Velasquez vs Dos Santos 3,,Hector Lombard,Nate Marquardt,-190,+150,-185,-185,+170,+170,1.526315789473684,2.5,https://www.bestfightodds.com/fighters/Hector-Lombard-289,https://www.bestfightodds.com/fighters/Nate-Marquardt-39,,matched
UFC 166: Velasquez vs Dos Santos 3,,Sarah Kaufman,Jessica Eye,-215,+165,-190,-190,+175,+175,1.4651162790697674,2.65,https://www.bestfightodds.com/fighters/Sarah-Kaufman-1228,https://www.bestfightodds.com/fighters/Jessica-Eye-2817,,matched
UFC 166: Velasquez vs Dos Santos 3,,KJ Noons,George Sotiropoulos,,,,,,,,,https://www.bestfightodds.com/fighters/Kj-Noons-341,https://www.bestfightodds.com/fighters/George-Sotiropoulos-407,,no_match
UFC 166: Velasquez vs Dos Santos 3,,Adlan Amagov,TJ Waldburger,,,,,,,,,https://www.bestfightodds.com/fighters/Adlan-Amagov-2911,https://www.bestfightodds.com/fighters/Tj-Waldburger-298,,no_match
UFC 166: Velasquez vs Dos Santos 3,,Tony Ferguson,Mike Rio,-305,+225,-420,-420,+375,+375,1.3278688524590163,3.25,https://www.bestfightodds.com/fighters/Tony-Ferguson-2568,https://www.bestfightodds.com/fighters/Mike-Rio-2958,,matched
UFC 166: Velasquez vs Dos Santos 3,,Andre Fili,Jeremy Larsen,-185,+145,-200,-200,+185,+185,1.5405405405405406,2.45,https://www.bestfightodds.com/fighters/Andre-Fili-4466,https://www.bestfightodds.com/fighters/Jeremy-Larsen-3232,,matched
UFC 166: Velasquez vs Dos Santos 3,,Kyoji Horiguchi,Dustin Pague,,,,,,,,,https://www.bestfightodds.com/fighters/Kyoji-Horiguchi-4642,https://www.bestfightodds.com/fighters/Dustin-Pague-3066,,no_match
UFC Fight Night: Maia vs Shields,,Jake Shields,Demian Maia,+175,-245,+295,+295,-355,-355,2.75,1.4081632653061225,https://www.bestfightodds.com/fighters/Jake-Shields-232,https://www.bestfightodds.com/fighters/Demian-Maia-213,,matched
UFC Fight Night: Maia vs Shields,,Dong Hyun Kim,Erick Silva,+135,-175,+160,+160,-170,-170,2.35,1.5714285714285714,https://www.bestfightodds.com/fighters/Dong-Hyun-Kim-612,https://www.bestfightodds.com/fighters/Erick-Silva-2556,,matched
UFC Fight Night: Maia vs Shields,,Thiago Silva,Matt Hamill,-285,+205,-380,-380,+340,+340,1.3508771929824561,3.05,https://www.bestfightodds.com/fighters/Thiago-Silva-163,https://www.bestfightodds.com/fighters/Matt-Hamill-60,,matched
UFC Fight Night: Maia vs Shields,,Fabio Maldonado,Joey Beltran,-190,+150,-155,-155,+145,+145,1.526315789473684,2.5,https://www.bestfightodds.com/fighters/Fabio-Maldonado-1479,https://www.bestfightodds.com/fighters/Joey-Beltran-1231,,matched
UFC Fight Night: Maia vs Shields,,Rousimar Palhares,Mike Pierce,+150,-190,+210,+210,-230,-230,2.5,1.526315789473684,https://www.bestfightodds.com/fighters/Rousimar-Palhares-638,https://www.bestfightodds.com/fighters/Mike-Pierce-859,,matched
UFC Fight Night: Maia vs Shields,,Raphael Assuncao,TJ Dillashaw,,,,,,,,,https://www.bestfightodds.com/fighters/Raphael-Assuncao-2390,https://www.bestfightodds.com/fighters/Tj-Dillashaw-13965,,no_match
UFC Fight Night: Maia vs Shields,,Igor Araujo,Ildemar Alcantara,+235,-315,+315,+315,-345,-345,3.35,1.3174603174603174,https://www.bestfightodds.com/fighters/Igor-Araujo-4346,https://www.bestfightodds.com/fighters/Ildemar-Alcantara-3820,,matched
UFC Fight Night: Maia vs Shields,,Yan Cabral,David Mitchell,-260,+180,-310,-310,+280,+280,1.3846153846153846,2.8,https://www.bestfightodds.com/fighters/Yan-Cabral-2807,https://www.bestfightodds.com/fighters/David-Mitchell-1598,,matched
UFC Fight Night: Maia vs Shields,,Chris Cariaso,Iliarde Santos,+120,-160,+140,+140,-150,-150,2.2,1.625,https://www.bestfightodds.com/fighters/Chris-Cariaso-3001,https://www.bestfightodds.com/fighters/Iliarde-Santos-4114,,matched
UFC Fight Night: Maia vs Shields,,Alan Patrick,Garett Whiteley,-305,+225,-255,-255,+215,+215,1.3278688524590163,3.25,https://www.bestfightodds.com/fighters/Alan-Patrick-4347,https://www.bestfightodds.com/fighters/Garett-Whiteley-4348,,matched
UFC 165: Jones vs Gustafsson,,Jon Jones,Alexander Gustafsson,-200,+170,-290,-290,+250,+250,1.5,2.7,https://www.bestfightodds.com/fighters/Jon-Jones-819,https://www.bestfightodds.com/fighters/Alexander-Gustafsson-1559,,matched
UFC 165: Jones vs Gustafsson,,Renan Barao,Eddie Wineland,-475,+325,-700,-700,+600,+600,1.2105263157894737,4.25,https://www.bestfightodds.com/fighters/Renan-Barao-1857,https://www.bestfightodds.com/fighters/Eddie-Wineland-1173,,matched
UFC 165: Jones vs Gustafsson,,Brendan Schaub,Matt Mitrione,-110,-130,+145,+145,-155,-155,1.9090909090909092,1.7692307692307692,https://www.bestfightodds.com/fighters/Brendan-Schaub-1674,https://www.bestfightodds.com/fighters/Matt-Mitrione-1675,,matched
UFC 165: Jones vs Gustafsson,,Francis Carmont,Constantinos Philippou,+135,-175,+135,+135,-145,-145,2.35,1.5714285714285714,https://www.bestfightodds.com/fighters/Francis-Carmont-2887,https://www.bestfightodds.com/fighters/Constantinos-Philippou-3692,,matched
UFC 165: Jones vs Gustafsson,,Khabib Nurmagomedov,Pat Healy,-260,+180,-265,-265,+245,+245,1.3846153846153846,2.8,https://www.bestfightodds.com/fighters/Khabib-Nurmagomedov-3050,https://www.bestfightodds.com/fighters/Pat-Healy-526,,matched
UFC 165: Jones vs Gustafsson,,Myles Jury,Mike Ricci,-350,+250,-420,-420,+375,+375,1.2857142857142856,3.5,https://www.bestfightodds.com/fighters/Myles-Jury-3222,https://www.bestfightodds.com/fighters/Mike-Ricci-1778,,matched
UFC 165: Jones vs Gustafsson,,Wilson Reis,Ivan Menjivar,+105,-145,+115,+115,-125,-125,2.05,1.6896551724137931,https://www.bestfightodds.com/fighters/Wilson-Reis-710,https://www.bestfightodds.com/fighters/Ivan-Menjivar-2187,,matched
UFC 165: Jones vs Gustafsson,,Stephen Thompson,Chris Clements,-280,+200,-425,-425,+380,+380,1.3571428571428572,3.0,https://www.bestfightodds.com/fighters/Stephen-Thompson-3092,https://www.bestfightodds.com/fighters/Chris-Clements-3091,,matched
UFC 165: Jones vs Gustafsson,,Mitch Gagnon,Dustin Kimura,+100,-140,+150,+150,-160,-160,2.0,1.7142857142857144,https://www.bestfightodds.com/fighters/Mitch-Gagnon-3084,https://www.bestfightodds.com/fighters/Dustin-Kimura-3821,,matched
UFC 165: Jones vs Gustafsson,,John Makdessi,Renee Forte,-190,+150,-150,-150,+140,+140,1.526315789473684,2.5,https://www.bestfightodds.com/fighters/John-Makdessi-2163,https://www.bestfightodds.com/fighters/Renee-Forte-3487,,matched
UFC 165: Jones vs Gustafsson,,Michel Prazeres,Jesse Ronson,+100,-140,+105,+105,-115,-115,2.0,1.7142857142857144,https://www.bestfightodds.com/fighters/Michel-Prazeres-4115,https://www.bestfightodds.com/fighters/Jesse-Ronson-3706,,matched
UFC 165: Jones vs Gustafsson,,Alex Caceres,Roland Delorme,-120,-120,-140,-140,+130,+130,1.8333333333333335,1.8333333333333335,https://www.bestfightodds.com/fighters/Alex-Caceres-2247,https://www.bestfightodds.com/fighters/Roland-Delorme-2585,,matched
UFC 165: Jones vs Gustafsson,,Daniel Omielanczuk,Nandor Guelmino,-290,+210,-250,-250,+230,+230,1.3448275862068966,3.1,https://www.bestfightodds.com/fighters/Daniel-Omielanczuk-4266,https://www.bestfightodds.com/fighters/Nandor-Guelmino-3805,,matched
UFC Fight Night: Teixeira vs Bader,,Glover Teixeira,Ryan Bader,-285,+205,-330,-330,+300,+300,1.3508771929824561,3.05,https://www.bestfightodds.com/fighters/Glover-Teixeira-1477,https://www.bestfightodds.com/fighters/Ryan-Bader-987,,matched
UFC Fight Night: Teixeira vs Bader,,Jacare Souza,Yushin Okami,,,,,,,,,https://www.bestfightodds.com/fighters/Alfredo-Souza-13427,https://www.bestfightodds.com/fighters/Yushin-Okami-18,,no_match
UFC Fight Night: Teixeira vs Bader,,Joseph Benavidez,Jussier Formiga,-165,+125,-125,-125,+115,+115,1.606060606060606,2.25,https://www.bestfightodds.com/fighters/Joseph-Benavidez-938,https://www.bestfightodds.com/fighters/Jussier-Formiga-4673,,matched
UFC Fight Night: Teixeira vs Bader,,Piotr Hallmann,Francisco Trinaldo,+180,-260,+280,+280,-310,-310,2.8,1.3846153846153846,https://www.bestfightodds.com/fighters/Piotr-Hallmann-4132,https://www.bestfightodds.com/fighters/Francisco-Trinaldo-3486,,matched
UFC Fight Night: Teixeira vs Bader,,Rafael Natal,Tor Troeng,-210,+160,-250,-250,+230,+230,1.4761904761904763,2.6,https://www.bestfightodds.com/fighters/Rafael-Natal-1864,https://www.bestfightodds.com/fighters/Tor-Troeng-2132,,matched
UFC Fight Night: Teixeira vs Bader,,Ali Bagautinov,Marcos Vinicius,-260,+180,-345,-345,+315,+315,1.3846153846153846,2.8,https://www.bestfightodds.com/fighters/Ali-Bagautinov-4254,https://www.bestfightodds.com/fighters/Marcos-Vinicius-3421,,matched
UFC Fight Night: Teixeira vs Bader,,Edimilson Souza,Felipe Arantes,+150,-180,+250,+250,-270,-270,2.5,1.5555555555555556,https://www.bestfightodds.com/fighters/Edimilson-Souza-4322,https://www.bestfightodds.com/fighters/Felipe-Arantes-2674,,matched
UFC Fight Night: Teixeira vs Bader,,Lucas Martins,Ramiro Hernandez,-265,+185,-110,-110,+100,+100,1.3773584905660377,2.85,https://www.bestfightodds.com/fighters/Lucas-Martins-3816,https://www.bestfightodds.com/fighters/Ramiro-Hernandez-973,,matched
UFC Fight Night: Teixeira vs Bader,,Elias Silverio,Joao Zeferino,-150,+110,-110,-110,+100,+100,1.6666666666666665,2.1,https://www.bestfightodds.com/fighters/Elias-Silverio-4323,https://www.bestfightodds.com/fighters/Joao-Zeferino-4142,,matched
UFC Fight Night: Teixeira vs Bader,,Ivan Jorge,Keith Wisniewski,-130,-110,-280,-280,+255,+255,1.7692307692307692,1.9090909090909092,https://www.bestfightodds.com/fighters/Ivan-Jorge-4324,https://www.bestfightodds.com/fighters/Keith-Wisniewski-180,,matched
UFC Fight Night: Teixeira vs Bader,,Sean Spencer,Yuri Villefort,-115,-125,+200,+200,-220,-220,1.8695652173913042,1.8,https://www.bestfightodds.com/fighters/Sean-Spencer-2753,https://www.bestfightodds.com/fighters/Yuri-Villefort-2597,,matched
