event_name,event_date,fighter_red,fighter_blue,red_open,blue_open,red_close_low,red_close_high,blue_close_low,blue_close_high,red_open_decimal,blue_open_decimal,red_bfo_url,blue_bfo_url,bfo_event_date,bfo_event_url,match_status
UFC Fight Night: Burns vs. Morales,2025-05-18,Michael Morales,Gilbert Burns,-430,+300,-475,-475,+410,+410,1.2325581395348837,4.0,https://www.bestfightodds.com/fighters/Michael-Morales-12495,https://www.bestfightodds.com/fighters/Gilbert-Burns-4747,2025-05-18,,matched
UFC Fight Night: Burns vs. Morales,2025-05-18,Mairon Santos,Sodiq Yusuff,-135,+114,-148,-148,+130,+130,1.7407407407407407,2.1399999999999997,https://www.bestfightodds.com/fighters/Mairon-Santos-13140,https://www.bestfightodds.com/fighters/Sodiq-Yusuff-6562,2025-05-18,,matched
UFC Fight Night: Burns vs. Morales,2025-05-17,Nursulton Ruziboev,Dustin Stoltzfus,-278,+225,-240,-240,+215,+215,1.3597122302158273,3.25,https://www.bestfightodds.com/fighters/Nursulton-Ruziboev-10851,https://www.bestfightodds.com/fighters/Dustin-Stoltzfus-10214,2025-05-17,,matched
UFC Fight Night: Burns vs. Morales,2025-05-17,Melquizael Costa,Julian Erosa,-205,+170,-160,-160,+140,+140,1.4878048780487805,2.7,https://www.bestfightodds.com/fighters/Melquizael-Costa-13774,https://www.bestfightodds.com/fighters/Julian-Erosa-6088,2025-05-17,,matched
UFC Fight Night: Burns vs. Morales,2025-05-17,Gabe Green,Matheus Camilo,+143,-180,+175,+175,-185,-185,2.4299999999999997,1.5555555555555556,https://www.bestfightodds.com/fighters/Gabe-Green-10506,https://www.bestfightodds.com/fighters/Matheus-Camilo-13029,2025-05-17,,matched
UFC Fight Night: Burns vs. Morales,2025-05-17,Jared Gordon,Thiago Moises,+102,-122,-120,-120,+110,+110,2.02,1.819672131147541,https://www.bestfightodds.com/fighters/Jared-Gordon-2971,https://www.bestfightodds.com/fighters/Thiago-Moises-6149,2025-05-17,,matched
UFC Fight Night: Burns vs. Morales,,Yadier del Valle,Connor Matthews,,,,,,,,,https://www.bestfightodds.com/fighters/Manuel-Del-Valle-16843,https://www.bestfightodds.com/fighters/Connor-Matthews-13028,,,no_match
UFC Fight Night: Burns vs. Morales,2025-05-17,Luana Santos,Tainara Lisboa,-105,-115,-177,-177,+154,+154,1.9523809523809523,1.8695652173913042,https://www.bestfightodds.com/fighters/Luana-Santos-14049,https://www.bestfightodds.com/fighters/Tainara-Lisboa-15245,2025-05-17,,matched
UFC Fight Night: Burns vs. Morales,2025-05-17,Denise Gomes,Elise Reed,-455,+350,-535,-535,+450,+450,1.2197802197802199,4.5,https://www.bestfightodds.com/fighters/Denise-Gomes-13433,https://www.bestfightodds.com/fighters/Elise-Reed-9554,2025-05-17,,matched
UFC Fight Night: Burns vs. Morales,,HyunSung Park,Carlos Hernandez,,,,,,,,,https://www.bestfightodds.com/fighters/Hyun-Sung-Park-13942,https://www.bestfightodds.com/fighters/Carlos-Hernandez-5501,,,no_match
UFC Fight Night: Burns vs. Morales,2025-05-17,Tecia Pennington,Luana Pinheiro,-395,+310,-280,-280,+260,+260,1.2531645569620253,4.1,https://www.bestfightodds.com/fighters/Tecia-Pennington-17554,https://www.bestfightodds.com/fighters/Luana-Pinheiro-10468,2025-05-17,,matched
UFC 315: Muhammad vs. Della Maddalena,2025-05-11,Jack Della Maddalena,Belal Muhammad,+176,-230,+170,+170,-188,-188,2.76,1.434782608695652,https://www.bestfightodds.com/fighters/Jack-Della-Maddalena-7492,https://www.bestfightodds.com/fighters/Belal-Muhammad-3777,2025-05-11,,matched
UFC 315: Muhammad vs. Della Maddalena,2025-05-11,Valentina Shevchenko,Manon Fiorot,-107,-117,+120,+120,-129,-129,1.9345794392523366,1.8547008547008548,https://www.bestfightodds.com/fighters/Valentina-Shevchenko-5475,https://www.bestfightodds.com/fighters/Manon-Fiorot-8225,2025-05-11,,matched
UFC 315: Muhammad vs. Della Maddalena,2025-05-11,Aiemann Zahabi,Jose Aldo,+140,-188,+160,+160,-180,-180,2.4,1.5319148936170213,https://www.bestfightodds.com/fighters/Aiemann-Zahabi-6901,https://www.bestfightodds.com/fighters/Jose-Aldo-659,2025-05-11,,matched
UFC 315: Muhammad vs. Della Maddalena,2025-05-11,Natalia Silva,Alexa Grasso,-186,+150,-230,-230,+205,+205,1.5376344086021505,2.5,https://www.bestfightodds.com/fighters/Natalia-Silva-10547,https://www.bestfightodds.com/fighters/Alexa-Grasso-5096,2025-05-11,,matched
UFC 315: Muhammad vs. Della Maddalena,,Benoit Saint Denis,Kyle Prepolec,,,,,,,,,https://www.bestfightodds.com/fighters/Benoit-Saint-Denis-10992,https://www.bestfightodds.com/fighters/Kyle-Prepolec-3617,,,no_match
UFC 315: Muhammad vs. Della Maddalena,2025-05-11,Mike Malott,Charles Radtke,-200,+150,-200,-200,+180,+180,1.5,2.5,https://www.bestfightodds.com/fighters/Mike-Malott-5196,https://www.bestfightodds.com/fighters/Charles-Radtke-10622,2025-05-11,,matched
UFC 315: Muhammad vs. Della Maddalena,2025-05-11,Jasmine Jasudavicius,Jessica Andrade,-275,+200,-275,-275,+250,+250,1.3636363636363638,3.0,https://www.bestfightodds.com/fighters/Jasmine-Jasudavicius-9869,https://www.bestfightodds.com/fighters/Jessica-Andrade-4201,2025-05-11,,matched
UFC 315: Muhammad vs. Della Maddalena,2025-05-11,Modestas Bukauskas,Ion Cutelaba,-110,-120,-106,-106,-110,-110,1.9090909090909092,1.8333333333333335,https://www.bestfightodds.com/fighters/Modestas-Bukauskas-7865,https://www.bestfightodds.com/fighters/Ion-Cutelaba-4315,2025-05-11,,matched
UFC 315: Muhammad vs. Della Maddalena,2025-05-11,Navajo Stirling,Ivan Erslan,-250,+175,-300,-300,+285,+285,1.4,2.75,https://www.bestfightodds.com/fighters/Navajo-Stirling-18344,https://www.bestfightodds.com/fighters/Ivan-Erslan-9672,2025-05-11,,matched
UFC 315: Muhammad vs. Della Maddalena,,Marc-Andre Barriault,Bruno Silva,,,,,,,,,https://www.bestfightodds.com/fighters/Marc-Andre-Barriault-8960,https://www.bestfightodds.com/fighters/Bruno-Silva-7121,,,no_match
UFC 315: Muhammad vs. Della Maddalena,,Daniel Santos,JeongYeong Lee,,,,,,,,,https://www.bestfightodds.com/fighters/Daniel-Santos-6038,https://www.bestfightodds.com/fighters/Jeongyeong-Lee-14611,,,no_match
UFC 315: Muhammad vs. Della Maddalena,2025-05-10,Bekzat Almakhan,Brad Katona,-188,+140,-142,-142,+130,+130,1.5319148936170213,2.4,https://www.bestfightodds.com/fighters/Bekzat-Almakhan-15004,https://www.bestfightodds.com/fighters/Brad-Katona-8426,2025-05-10,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-04,Cory Sandhagen,Deiveson Figueiredo,-400,+300,-480,-480,+400,+400,1.25,4.0,https://www.bestfightodds.com/fighters/Cory-Sandhagen-6127,https://www.bestfightodds.com/fighters/Deiveson-Figueiredo-7514,2025-05-04,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-04,Reinier de Ridder,Bo Nickal,+170,-205,+340,+340,-333,-333,2.7,1.4878048780487805,https://www.bestfightodds.com/fighters/Reinier-de-Ridder-8891,https://www.bestfightodds.com/fighters/Bo-Nickal-14211,2025-05-04,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-04,Daniel Rodriguez,Santiago Ponzinibbio,-125,-105,+130,+130,-138,-138,1.8,1.9523809523809523,https://www.bestfightodds.com/fighters/Daniel-Rodriguez-6856,https://www.bestfightodds.com/fighters/Santiago-Ponzinibbio-4415,2025-05-04,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-04,Montel Jackson,Daniel Marcos,-205,+170,-225,-225,+210,+210,1.4878048780487805,2.7,https://www.bestfightodds.com/fighters/Montel-Jackson-8255,https://www.bestfightodds.com/fighters/Daniel-Marcos-14365,2025-05-04,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-04,Serhiy Sidey,Cameron Smotherman,+105,-138,-138,-138,+120,+120,2.05,1.7246376811594204,https://www.bestfightodds.com/fighters/Serhiy-Sidey-13707,https://www.bestfightodds.com/fighters/Cameron-Smotherman-12367,2025-05-04,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-04,Mason Jones,Jeremy Stephens,-440,+340,-549,-549,+490,+490,1.2272727272727273,4.4,https://www.bestfightodds.com/fighters/Mason-Jones-7156,https://www.bestfightodds.com/fighters/Jeremy-Stephens-210,2025-05-04,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-04,Yana Santos,Miesha Tate,-110,-120,+135,+135,-150,-150,1.9090909090909092,1.8333333333333335,https://www.bestfightodds.com/fighters/Yana-Santos-15381,https://www.bestfightodds.com/fighters/Miesha-Tate-783,2025-05-04,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-04,Azamat Bekoev,Ryan Loder,-240,+188,-330,-330,+300,+300,1.4166666666666667,2.88,https://www.bestfightodds.com/fighters/Azamat-Bekoev-11142,https://www.bestfightodds.com/fighters/Ryan-Loder-15079,2025-05-04,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-04,Gillian Robertson,Marina Rodriguez,-275,+200,-250,-250,+220,+220,1.3636363636363638,3.0,https://www.bestfightodds.com/fighters/Gillian-Robertson-7784,https://www.bestfightodds.com/fighters/Marina-Rodriguez-8543,2025-05-04,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-04,Quang Le,Gaston Bolanos,+180,-218,+114,+114,-126,-126,2.8,1.4587155963302751,https://www.bestfightodds.com/fighters/Quang-Le-12547,https://www.bestfightodds.com/fighters/Gaston-Bolanos-6991,2025-05-04,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-03,Thomas Petersen,Don'Tale Mayes,-350,+240,-275,-275,+265,+265,1.2857142857142856,3.4,https://www.bestfightodds.com/fighters/Thomas-Petersen-10546,https://www.bestfightodds.com/fighters/Don-tale-Mayes-6830,2025-05-03,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-03,Juliana Miller,Ivana Petrovic,+250,-310,+210,+210,-225,-225,3.5,1.3225806451612903,https://www.bestfightodds.com/fighters/Juliana-Miller-10428,https://www.bestfightodds.com/fighters/Ivana-Petrovic-13667,2025-05-03,,matched
UFC Fight Night: Machado Garry vs. Prates,2025-04-27,Ian Machado Garry,Carlos Prates,-138,+110,-159,-159,+145,+145,1.7246376811594204,2.1,https://www.bestfightodds.com/fighters/Ian-Machado-Garry-15690,https://www.bestfightodds.com/fighters/Carlos-Prates-14705,2025-04-27,,matched
UFC Fight Night: Machado Garry vs. Prates,2025-04-27,Zhang Mingyang,Anthony Smith,-549,+350,-350,-350,+340,+340,1.1821493624772312,4.5,https://www.bestfightodds.com/fighters/Zhang-Mingyang-14721,https://www.bestfightodds.com/fighters/Anthony-Smith-1829,2025-04-27,,matched
UFC Fight Night: Machado Garry vs. Prates,2025-04-27,David Onama,Giga Chikadze,-175,+130,-198,-198,+180,+180,1.5714285714285714,2.3,https://www.bestfightodds.com/fighters/David-Onama-10808,https://www.bestfightodds.com/fighters/Giga-Chikadze-6073,2025-04-27,,matched
UFC Fight Night: Machado Garry vs. Prates,2025-04-27,Abus Magomedov,Michel Pereira,+130,-175,+120,+120,-125,-125,2.3,1.5714285714285714,https://www.bestfightodds.com/fighters/Abus-Magomedov-16645,https://www.bestfightodds.com/fighters/Michel-Pereira-9071,2025-04-27,,matched
UFC Fight Night: Machado Garry vs. Prates,2025-04-27,Randy Brown,Nicolas Dalby,-200,+150,-298,-298,+260,+260,1.5,2.5,https://www.bestfightodds.com/fighters/Randy-Brown-6139,https://www.bestfightodds.com/fighters/Nicolas-Dalby-3878,2025-04-27,,matched
UFC Fight Night: Machado Garry vs. Prates,2025-04-27,Ikram Aliskerov,Andre Muniz,-649,+400,-400,-400,+360,+360,1.1540832049306626,5.0,https://www.bestfightodds.com/fighters/Ikram-Aliskerov-10994,https://www.bestfightodds.com/fighters/Andre-Muniz-8538,2025-04-27,,matched
UFC Fight Night: Machado Garry vs. Prates,2025-04-27,Matt Schnell,Jimmy Flick,-275,+200,-155,-155,+138,+138,1.3636363636363638,3.0,https://www.bestfightodds.com/fighters/Matt-Schnell-3492,https://www.bestfightodds.com/fighters/Jimmy-Flick-1923,2025-04-27,,matched
UFC Fight Night: Machado Garry vs. Prates,2025-04-27,Evan Elder,Gauge Young,-250,+205,-210,-210,+200,+200,1.4,3.05,https://www.bestfightodds.com/fighters/Evan-Elder-10280,https://www.bestfightodds.com/fighters/Gauge-Young-11235,2025-04-27,,matched
UFC Fight Night: Machado Garry vs. Prates,2025-04-27,Chris Gutierrez,John Castaneda,-110,-110,-142,-142,+130,+130,1.9090909090909092,1.9090909090909092,https://www.bestfightodds.com/fighters/Chris-Gutierrez-4725,https://www.bestfightodds.com/fighters/John-Castaneda-7396,2025-04-27,,matched
UFC Fight Night: Machado Garry vs. Prates,,Da'Mon Blackshear,Alatengheili,,,,,,,,,https://www.bestfightodds.com/fighters/Da-mon-Blackshear-8471,https://www.bestfightodds.com/fighters/Alatengheili-Alateng-19309,,,no_match
UFC Fight Night: Machado Garry vs. Prates,2025-04-26,Malcolm Wellmaker,Cameron Saaiman,+110,-150,-122,-122,+110,+110,2.1,1.6666666666666665,https://www.bestfightodds.com/fighters/Malcolm-Wellmaker-18273,https://www.bestfightodds.com/fighters/Cameron-Saaiman-11217,2025-04-26,,matched
UFC Fight Night: Machado Garry vs. Prates,2025-04-26,Jaqueline Amorim,Polyana Viana,-350,+240,-800,-800,+610,+610,1.2857142857142856,3.4,https://www.bestfightodds.com/fighters/Jaqueline-Amorim-10780,https://www.bestfightodds.com/fighters/Polyana-Viana-7817,2025-04-26,,matched
UFC Fight Night: Machado Garry vs. Prates,,Timmy Cuamba,Roberto Romero,,,,,,,,,https://www.bestfightodds.com/fighters/Timmy-Mason-18141,https://www.bestfightodds.com/fighters/Roberto-Romero-18776,,,no_match
UFC Fight Night: Machado Garry vs. Prates,2025-04-26,Joselyne Edwards,Chelsea Chandler,-188,+150,-275,-275,+240,+240,1.5319148936170213,2.5,https://www.bestfightodds.com/fighters/Joselyne-Edwards-8664,https://www.bestfightodds.com/fighters/Chelsea-Chandler-7946,2025-04-26,,matched
UFC 314: Volkanovski vs. Lopes,2025-04-13,Alexander Volkanovski,Diego Lopes,-130,+110,-150,-150,+136,+136,1.7692307692307692,2.1,https://www.bestfightodds.com/fighters/Alexander-Volkanovski-9523,https://www.bestfightodds.com/fighters/Diego-Lopes-12328,2025-04-13,,matched
UFC 314: Volkanovski vs. Lopes,2025-04-13,Paddy Pimblett,Michael Chandler,+114,-135,-150,-150,+142,+142,2.1399999999999997,1.7407407407407407,https://www.bestfightodds.com/fighters/Paddy-Pimblett-4242,https://www.bestfightodds.com/fighters/Michael-Chandler-2158,2025-04-13,,matched
UFC 314: Volkanovski vs. Lopes,2025-04-13,Yair Rodriguez,Patricio Freire,-157,+125,-150,-150,+138,+138,1.6369426751592355,2.25,https://www.bestfightodds.com/fighters/Yair-Rodriguez-5292,https://www.bestfightodds.com/fighters/Patricio-Freire-1754,2025-04-13,,matched
UFC 314: Volkanovski vs. Lopes,2025-04-13,Jean Silva,Bryce Mitchell,-400,+285,-192,-192,+172,+172,1.25,3.85,https://www.bestfightodds.com/fighters/Jean-Silva-554,https://www.bestfightodds.com/fighters/Bryce-Mitchell-6135,2025-04-13,,matched
UFC 314: Volkanovski vs. Lopes,2025-04-13,Dominick Reyes,Nikita Krylov,+140,-188,+150,+150,-148,-148,2.4,1.5319148936170213,https://www.bestfightodds.com/fighters/Dominick-Reyes-7225,https://www.bestfightodds.com/fighters/Nikita-Krylov-4188,2025-04-13,,matched
UFC 314: Volkanovski vs. Lopes,2025-04-13,Dan Ige,Sean Woodson,-163,+120,+170,+170,-188,-188,1.6134969325153374,2.2,https://www.bestfightodds.com/fighters/Dan-Ige-6448,https://www.bestfightodds.com/fighters/Sean-Woodson-9342,2025-04-13,,matched
UFC 314: Volkanovski vs. Lopes,2025-04-13,Virna Jandiroba,Yan Xiaonan,-188,+140,-125,-125,+120,+120,1.5319148936170213,2.4,https://www.bestfightodds.com/fighters/Virna-Jandiroba-7726,https://www.bestfightodds.com/fighters/Yan-Xiaonan-9553,2025-04-13,,matched
UFC 314: Volkanovski vs. Lopes,2025-04-13,Chase Hooper,Jim Miller,-450,+300,-770,-770,+575,+575,1.2222222222222223,4.0,https://www.bestfightodds.com/fighters/Chase-Hooper-8425,https://www.bestfightodds.com/fighters/Jim-Miller-265,2025-04-13,,matched
UFC 314: Volkanovski vs. Lopes,2025-04-13,Julian Erosa,Darren Elkins,-275,+200,-275,-275,+230,+230,1.3636363636363638,3.0,https://www.bestfightodds.com/fighters/Julian-Erosa-6088,https://www.bestfightodds.com/fighters/Darren-Elkins-1768,2025-04-13,,matched
UFC 314: Volkanovski vs. Lopes,2025-04-12,Michal Oleksiejczuk,Sedriques Dumas,-175,+130,-180,-180,+170,+170,1.5714285714285714,2.3,https://www.bestfightodds.com/fighters/Michal-Oleksiejczuk-7639,https://www.bestfightodds.com/fighters/Sedriques-Dumas-12309,2025-04-12,,matched
UFC 314: Volkanovski vs. Lopes,,Sumudaerji,Mitch Raposo,,,,,,,,,https://www.bestfightodds.com/fighters/Sumudaerji-Sumudaerji-8746,https://www.bestfightodds.com/fighters/Mitch-Raposo-10778,,,no_match
UFC 314: Volkanovski vs. Lopes,2025-04-12,Marco Tulio,Tresean Gore,-333,+225,-500,-500,+425,+425,1.3003003003003002,3.25,https://www.bestfightodds.com/fighters/Marco-Tulio-18271,https://www.bestfightodds.com/fighters/Tresean-Gore-12266,2025-04-12,,matched
UFC 314: Volkanovski vs. Lopes,2025-04-12,Nora Cornolle,Hailey Cowan,-175,+130,-230,-230,+205,+205,1.5714285714285714,2.3,https://www.bestfightodds.com/fighters/Nora-Cornolle-14385,https://www.bestfightodds.com/fighters/Hailey-Cowan-8154,2025-04-12,,matched
UFC Fight Night: Emmett vs. Murphy,2025-04-06,Lerone Murphy,Josh Emmett,-298,+240,-278,-278,+280,+280,1.3355704697986577,3.4,https://www.bestfightodds.com/fighters/Lerone-Murphy-9433,https://www.bestfightodds.com/fighters/Josh-Emmett-6405,2025-04-06,,matched
UFC Fight Night: Emmett vs. Murphy,2025-04-06,Pat Sabatini,Joanderson Brito,+200,-265,+188,+188,-192,-192,3.0,1.3773584905660377,https://www.bestfightodds.com/fighters/Pat-Sabatini-8167,https://www.bestfightodds.com/fighters/Joanderson-Brito-9135,2025-04-06,,matched
UFC Fight Night: Emmett vs. Murphy,,ChangHo Lee,Cortavious Romious,,,,,,,,,https://www.bestfightodds.com/fighters/Chang-Ho-Lee-13734,https://www.bestfightodds.com/fighters/Cortavious-Romious-15949,,,no_match
UFC Fight Night: Emmett vs. Murphy,2025-04-06,Brad Tavares,Gerald Meerschaert,-210,+162,-162,-162,+143,+143,1.4761904761904763,2.62,https://www.bestfightodds.com/fighters/Brad-Tavares-1959,https://www.bestfightodds.com/fighters/Gerald-Meerschaert-3628,2025-04-06,,matched
UFC Fight Night: Emmett vs. Murphy,2025-04-06,Ode Osbourne,Luis Gurule,+175,-250,+210,+210,-245,-245,2.75,1.4,https://www.bestfightodds.com/fighters/Ode-Osbourne-9282,https://www.bestfightodds.com/fighters/Luis-Gurule-13855,2025-04-06,,matched
UFC Fight Night: Emmett vs. Murphy,,Torrez Finney,Robert Valentin,,,,,,,,,https://www.bestfightodds.com/fighters/Torrez-Finney-16619,https://www.bestfightodds.com/fighters/Robert-Valentin-13471,,,no_match
UFC Fight Night: Emmett vs. Murphy,2025-04-06,Dione Barbosa,Diana Belbita,-450,+300,-1000,-1000,+750,+750,1.2222222222222223,4.0,https://www.bestfightodds.com/fighters/Dione-Barbosa-12811,https://www.bestfightodds.com/fighters/Diana-Belbita-9450,2025-04-06,,matched
UFC Fight Night: Emmett vs. Murphy,2025-04-06,Rhys McKee,Daniel Frunza,+150,-200,+120,+120,-115,-115,2.5,1.5,https://www.bestfightodds.com/fighters/Rhys-McKee-6874,https://www.bestfightodds.com/fighters/Daniel-Frunza-12483,2025-04-06,,matched
UFC Fight Night: Emmett vs. Murphy,2025-04-05,Loma Lookboonmee,Istela Nunes,-549,+350,-770,-770,+650,+650,1.1821493624772312,4.5,https://www.bestfightodds.com/fighters/Loma-Lookboonmee-7834,https://www.bestfightodds.com/fighters/Istela-Nunes-7143,2025-04-05,,matched
UFC Fight Night: Emmett vs. Murphy,2025-04-05,Victor Henry,Pedro Falcao,-150,+110,-198,-198,+175,+175,1.6666666666666665,2.1,https://www.bestfightodds.com/fighters/Victor-Henry-9364,https://www.bestfightodds.com/fighters/Pedro-Falcao-5809,2025-04-05,,matched
UFC Fight Night: Emmett vs. Murphy,2025-04-05,Martin Buday,Uran Satybaldiev,-154,+126,-163,-163,+155,+155,1.6493506493506493,2.26,https://www.bestfightodds.com/fighters/Martin-Buday-11489,https://www.bestfightodds.com/fighters/Uran-Satybaldiev-16347,2025-04-05,,matched
UFC Fight Night: Emmett vs. Murphy,2025-04-05,Talita Alencar,Vanessa Demopoulos,+110,-150,-104,-104,-105,-105,2.1,1.6666666666666665,https://www.bestfightodds.com/fighters/Talita-Alencar-11655,https://www.bestfightodds.com/fighters/Vanessa-Demopoulos-8998,2025-04-05,,matched
UFC Fight Night: Moreno vs. Erceg,2025-03-30,Brandon Moreno,Steve Erceg,-188,+150,-230,-230,+215,+215,1.5319148936170213,2.5,https://www.bestfightodds.com/fighters/Brandon-Moreno-6681,https://www.bestfightodds.com/fighters/Steve-Erceg-17167,2025-03-30,,matched
UFC Fight Night: Moreno vs. Erceg,2025-03-30,Manuel Torres,Drew Dober,-110,-120,-122,-122,+110,+110,1.9090909090909092,1.8333333333333335,https://www.bestfightodds.com/fighters/Manuel-Torres-11468,https://www.bestfightodds.com/fighters/Drew-Dober-1576,2025-03-30,,matched
UFC Fight Night: Moreno vs. Erceg,2025-03-30,Edgar Chairez,CJ Vergara,-250,+175,-270,-270,+225,+225,1.4,2.75,https://www.bestfightodds.com/fighters/Edgar-Chairez-9509,https://www.bestfightodds.com/fighters/Cj-Vergara-17015,2025-03-30,,matched
UFC Fight Night: Moreno vs. Erceg,,Raul Rosas Jr.,Vince Morales,,,,,,,,,https://www.bestfightodds.com/fighters/Raul-Rosas-Jr-14661,https://www.bestfightodds.com/fighters/Vince-Morales-6316,,,no_match
UFC Fight Night: Moreno vs. Erceg,2025-03-29,David Martinez,Saimon Oliveira,-400,+275,-500,-500,+540,+540,1.25,3.75,https://www.bestfightodds.com/fighters/David-Martinez-16826,https://www.bestfightodds.com/fighters/Saimon-Oliveira-12268,2025-03-29,,matched
